date,1001001,1001002,1001003,1020002,1020003,1021001,1021002,1041002,1044001,1050002,1050004,1201001,1201003,1201005,1210001,1211001,1300009,1310002,1410004,1502002,1502008,1610004,1730002,1730003,1730007,1730012,2101001,2103001,2103002,2103014,2104002,2104003,2104013,2105001,2105002,2105005,2105007,2110001,2110002,2110004,2110031,2112005,2112006,2112007,2113001,2120001,2510001,3022001,3041001,3041002,3041003,3041004,3041005,3050001,3404001,3414001,3421001,3430001,3430003,3431001,3434003,3450001,3453001,3802001,3804002,3806001,3814003,3815001,3815002,3820001,3820002,3820003,3825001,4301002,4302001,4308001,4311001,4313001,4314002,4320001,4323001,4501001,4503001,4511002,4512001,4513001,4514001,4515002,4520001,4522002,4523002,4530001,4531002,4532001,4533002,4537001,4558001,4703002,4704001,4704002,4711001,4712001,4714001,4716004,4721001,4723001,4726001,4730001,4810001,4810005,4810006,5100001,5101001,5110002,5120001,5200001,5221002,5320001,5401003,5402001,5402015,5403002,5406001,5410002,5410005,5411001,5414001,5421002,5423003,5701001,5701002,5702001,5703006,5704002,5705001,5706001,5707002,5710001,5716001,5720001,5721001,5721016,5722001,5722002,5730008,5734001,5737002,5741001,5746001,5748001,6000003,6002001,6003001,6006001,6008005,6011001,6013001,6015001,6018001,6019003,6027001,6028001,6033011,6034022,6034023,6035001,6043001,6132001,7102005,7103001,7104002,7112001,7115001,7116001,7123001,7200002,7300001,7303000,7306001,7308001,7308002,7317003,7317005,7320003,7321002,7322001,7330001,7332001,7335001,7335002,7336001,7339001,7341001,7343001,7350001,7350002,7350003,7354002,7355001,7355002,7355003,7357002,7358001,7359001,7372001,7374001,7379002,7381001,7383001,7400001,8104001,8105001,8106002,8112001,8114001,8117005,8117006,8123001,8124001,8124002,8130001,8130002,8132001,8134003,8135002,8140002,8141001,8144001,8210003,8220001,8220008,8220009,8220010,8304001,8307002,8308000,8312000,8312001,8313000,8313001,8316002,8317001,8317002,8317004,8317005,8319001,8323001,8323002,8324002,8330001,8332001,8334001,8342001,8343001,8351001,8356001,8358001,8362001,8366002,8372002,8376001,8380001,8380006,8381003,8383001,8393002,8394001,8700002,8700003,8720001,8820001,8821001,8821002,8821003,8821006,8822002,8910001,9101001,9101002,9102001,9104001,9104002,9106001,9107001,9113001,9116001,9122002,9123001,9126001,9127001,9129002,9131001,9134001,9135001,9140001,9400000,9402001,9404001,9405001,9412001,9414001,9416001,9420001,9423001,9433001,9434001,9436001,9437002,10100002,10100006,10102001,10111001,10121001,10122001,10122003,10133000,10134001,10137001,10140001,10142003,10304001,10305001,10306001,10311001,10313001,10322003,10327001,10328001,10340001,10343001,10343002,10344003,10344004,10351001,10356001,10362001,10363002,10364001,10401001,10405002,10405005,10411002,10414001,10431000,10431001,10432002,10432003,10440000,10503001,10514001,10520001,10523002,10701002,10702002,10704002,11020004,11040001,11130001,11141001,11143001,11143002,11147001,11147002,11302001,11307001,11308001,11310001,11310002,11310003,11312001,11315001,11316001,11317001,11335002,11337001,11342001,11405001,11500002,11505001,11514001,11520002,11521001,11530000,11532000,11536001,11536004,11542001,11545000,11701001,11710000,11711000,12280002,12284002,12284003,12284005,12284006,12284007,12285001,12285003,12286002,12287001,12288002,12288003,12288004,12289001,12289002,12291001,12400003,12400004,12448001,12452001,12561001,12563001,12582001,12585001,12586001,12600001,12622001,12660001,12802001,12805001,12806001,12820001,12825002,12861001,12863002,12865001,12872001,12876001,12876004,12878001,12930001
2000-01-31,0,0,0,21.61,21.61,21.61,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0.94,0,0,0,0,0,0,0,0,0,0,0,1.37,0,1.37,1.37,1.37,1.37,0,0,0,0,0,0,0,0,3.38,3.38,1.53,0,1.53,0,0,0,1.53,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,29.96,0,0.22,0.22,0.22,0,0.69,0.91,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79,0,0,0,7.79,0,0,0,0,0,0,0,3.37,3.37,0,0,11.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99,8.05,0,0,0,0,0,0,0,0,0,46.27,46.27,0,0,46.27,3.44,0,0,49.71,91.95,0,3.87,3.87,0,0,1.05,0,0,1.7,1.7,0,0,0,0,0,6.62,4.97,11.59,0,0,0,0,103.54,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,1.54,1.54,0,0,0,0,0,0,0,11.97,0,14.61,14.61,0,18.3,0,19.07,0,18.3,18.3,19.07,0,0,0,0,0,19.07,0,0,0,0,1.0,0,0,0,0,67.12,67.12,67.12,67.12,0,87.19,0,0,0,0,0,0,0,0,0,37.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.23,1.28,1.28,0.96,224.39,235.37,0,0,0,290.6,63.31,63.31,0,539.08,0,539.08,539.08,0,0,0,0,0,69.92,0,0,465.13,0,0,0,156.56,228.78,0,0,228.78,228.78,0,0,0,0,228.78,0,0,0,0,838.9,0,0,45.03,0,0,49.33,94.11,155.33,155.33,14.05,213.58,230.34,7.05,245.02,0,0,2.17,0,16.49,0,5.61,0,5.61,0,0,0,0,0,0,17.6,66.85,80.35,103.56,0,0,34.23,0,6.08,0,1886.29,0,407.55,1886.29,2332.11,2332.11,166.84,185.44,636.51,0,0,0,0,0,0,0,0,0,32.63,0,0,0,318.18,0,0,0,73.79,25.53,0,0,0,9.16,0,0,0,0,0,0,0,0,0,399.34,0,0,0,0,216.78,0,0,0
2000-02-29,0,0,0,21.64,21.64,21.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0,0.97,0,0,0,0,0,0,0,0,0,0,0,1.37,0,1.37,1.37,1.37,1.37,0,0,0,0,0,0,0,0,3.32,3.32,1.35,0,1.35,0,0,0,1.35,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,29.05,0,0.28,0.28,0.28,0,0.64,0.92,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0,0,0,7.75,0,0,0,0,0,0,0,4.01,4.01,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,3.69,8.07,0,0,0,0,0,0,0,0,0,46.52,46.52,0,0,46.52,3.5,0,0,50.01,91.87,0,2.1,2.1,0,0,0.87,0,0,1.38,1.38,0,0,0,0,0,4.35,5.0,9.35,0,0,0,0,101.22,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,1.18,1.18,0,0,0,0,0,0,0,11.8,0,14.37,14.37,0,18.07,0,19.05,0,18.07,18.07,19.05,0,0,0,0,0,19.05,0,0,0,0,0.99,0,0,0,0,64.3,64.3,64.3,64.3,0,84.34,0,0,0,0,0,0,0,0,0,37.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.33,1.28,1.28,0.95,224.79,235.77,0,0,0,291.1,63.36,63.36,0,528.41,0,528.41,528.41,0,0,0,0,0,70.18,0,0,457.23,0,0,0,156.45,230.65,0,0,230.65,230.65,0,0,0,0,230.65,0,0,0,0,822.22,0,0,44.86,0,0,49.43,94.37,155.75,155.75,14.11,214.99,231.82,7.05,247.54,0,0,2.19,0,16.61,0,5.63,0,5.63,0,0,0,0,0,0,17.57,67.15,80.67,103.87,0,0,34.29,0,6.1,0,1736.8,0,407.15,1736.8,2182.1,2182.1,166.38,185.02,640.75,0,0,0,0,0,0,0,0,0,33.75,0,0,0,326.93,0,0,0,73.64,25.53,0,0,0,9.64,0,0,0,0,0,0,0,0,0,404.6,0,0,0,0,209.94,0,0,0
2000-03-31,0,0,0,21.96,21.96,21.96,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,1.36,0,1.36,1.36,1.36,1.36,0,0,0,0,0,0,0,0,3.24,3.24,1.16,0,1.16,0,0,0,1.16,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,27.8,0,0.34,0.34,0.34,0,0.59,0.93,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66,0,0,0,7.66,0,0,0,0,0,0,0,4.1,4.1,0,0,11.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,3.77,8.13,0,0,0,0,0,0,0,0,0,46.9,46.9,0,0,46.9,3.56,0,0,50.46,90.52,0,1.19,1.19,0,0,0.69,0,0,1.14,1.14,0,0,0,0,0,3.02,4.97,7.99,0,0,0,0,98.51,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0.85,0.85,0,0,0,0,0,0,0,12.01,0,15.32,15.32,0,19.0,0,20.07,0,19.0,19.0,20.07,0,0,0,0,0,20.07,0,0,0,0,0.98,0,0,0,0,63.56,63.56,63.56,63.56,0,84.61,0,0,0,0,0,0,0,0,0,37.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.44,1.28,1.28,0.96,224.74,235.73,0,0,0,291.17,63.6,63.6,0,516.77,0,516.77,516.77,0,0,0,0,0,70.16,0,0,448.2,0,0,0,156.04,232.71,0,0,232.71,232.71,0,0,0,0,232.71,0,0,0,0,789.89,0,0,44.55,0,0,49.32,94.44,155.72,155.72,14.09,214.54,231.32,7.07,248.37,0,0,2.22,0,16.55,0,5.56,0,5.56,0,0,0,0,0,0,17.59,67.39,80.97,104.12,0,0,34.37,0,6.13,0,1571.59,0,407.1,1571.59,2016.76,2016.76,165.99,184.69,643.54,0,0,0,0,0,0,0,0,0,33.54,0,0,0,244.2,0,0,0,70.72,25.18,0,0,0,9.6,0,0,0,0,0,0,0,0,0,419.5,0,0,0,0,217.33,0,0,0
2000-04-30,0,0,0,22.03,22.03,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1.37,0,1.37,1.37,1.37,1.37,0,0,0,0,0,0,0,0,3.24,3.24,1.23,0,1.23,0,0,0,1.23,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,27.03,0,0.39,0.39,0.39,0,0.56,0.95,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39,0,0,0,7.39,0,0,0,0,0,0,0,4.24,4.24,0,0,11.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,3.96,8.25,0,0,0,0,0,0,0,0,0,47.03,47.03,0,0,47.03,3.49,0,0,50.51,84.54,0,1.35,1.35,0,0,0.49,0,0,0.62,0.62,0,0,0,0,0,2.46,4.9,7.37,0,0,0,0,91.9,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0.62,0.62,0,0,0,0,0,0,0,12.04,0,16.14,16.14,0,19.74,0,20.87,0,19.74,19.74,20.87,0,0,0,0,0,20.87,0,0,0,0,0.97,0,0,0,0,63.35,63.35,63.35,63.35,0,85.18,0,0,0,0,0,0,0,0,0,37.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.37,1.28,1.28,0.96,225.33,236.32,0,0,0,291.69,63.61,63.61,0,531.89,0,531.89,531.89,0,0,0,0,0,68.41,0,0,492.66,0,0,0,155.29,226.27,0,0,226.27,226.27,0,0,0,0,226.27,0,0,0,0,600.24,0,0,44.37,0,0,49.45,94.57,155.9,155.9,13.7,208.22,224.6,7.01,236.63,0,0,2.18,0,16.53,0,5.58,0,5.58,0,0,0,0,0,0,17.7,65.26,78.99,102.27,0,0,34.36,0,6.13,0,1771.61,0,407.14,1771.61,2216.86,2216.86,166.65,185.39,645.29,0,0,0,0,0,0,0,0,0,33.0,0,0,0,311.89,0,0,0,73.22,23.4,0,0,0,9.5,0,0,0,0,0,0,0,0,0,440.55,0,0,0,0,204.69,0,0,0
2000-05-31,0,0,0,21.96,21.96,21.96,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0,0.89,0,0,0,0,0,0,0,0,0,0,0,1.38,0,1.38,1.38,1.38,1.38,0,0,0,0,0,0,0,0,3.31,3.31,1.2,0,1.2,0,0,0,1.2,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,27.05,0,0.44,0.44,0.44,0,0.66,1.09,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28,0,0,0,7.28,0,0,0,0,0,0,0,4.45,4.45,0,0,11.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,4.24,8.42,0,0,0,0,0,0,0,0,0,47.48,47.48,0,0,47.48,3.5,0,0,50.98,85.59,0,1.79,1.79,0,0,0.46,0,0,0.74,0.74,0,0,0,0,0,2.99,4.73,7.72,0,0,0,0,93.31,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0.61,0.61,0,0,0,0,0,0,0,12.05,0,16.64,16.64,0,20.28,0,21.46,0,20.28,20.28,21.46,0,0,0,0,0,21.46,0,0,0,0,0.97,0,0,0,0,63.26,63.26,63.26,63.26,0,85.68,0,0,0,0,0,0,0,0,0,37.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.37,1.27,1.27,0.96,225.06,236.01,0,0,0,291.39,63.61,63.61,0,524.93,0,524.93,524.93,0,0,0,0,0,68.71,0,0,481.65,0,0,0,145.54,226.29,0,0,226.29,226.29,0,0,0,0,226.29,0,0,0,0,857.23,0,0,44.43,0,0,49.47,94.58,155.93,155.93,13.73,208.43,224.83,7.02,231.2,0,0,2.18,0,16.57,0,5.69,0,5.69,0,0,0,0,0,0,17.81,65.62,79.47,102.98,0,0,34.41,0,6.13,0,1791.82,0,395.77,1791.82,2226.65,2226.65,166.85,185.57,644.34,0,0,0,0,0,0,0,0,0,32.17,0,0,0,315.64,0,0,0,71.59,23.24,0,0,0,9.18,0,0,0,0,0,0,0,0,0,466.42,0,0,0,0,198.76,0,0,0
2000-06-30,0,0,0,21.77,21.77,21.77,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0,0.99,0,0,0,0,0,0,0,0,0,0,0,1.38,0,1.38,1.38,1.38,1.38,0,0,0,0,0,0,0,0,3.38,3.38,1.34,0,1.34,0,0,0,1.34,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,27.7,0,0.48,0.48,0.48,0,0.82,1.29,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22,0,0,0,7.22,0,0,0,0,0,0,0,4.99,4.99,0,0,12.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56,4.56,8.65,0,0,0,0,0,0,0,0,0,47.91,47.91,0,0,47.91,3.52,0,0,51.43,87.51,0,2.36,2.36,0,0,0.81,0,0,1.04,1.04,0,0,0,0,0,4.21,4.44,8.65,0,0,0,0,96.16,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0,0,0,0,0,0,0,12.09,0,16.53,16.53,0,20.17,0,21.39,0,20.17,20.17,21.39,0,0,0,0,0,21.39,0,0,0,0,1.0,0,0,0,0,64.37,64.37,64.37,64.37,0,86.76,0,0,0,0,0,0,0,0,0,37.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.38,1.27,1.27,0.96,224.85,235.71,0,0,0,291.09,63.61,63.61,0,509.02,0,509.02,509.02,0,0,0,0,0,69.22,0,0,458.25,0,0,0,147.24,200.97,0,0,200.97,200.97,0,0,0,0,200.97,0,0,0,0,857.16,0,0,44.57,0,0,49.48,94.58,155.96,155.96,13.81,208.91,225.39,7.04,225.94,0,0,2.18,0,16.62,0,5.8,0,5.8,0,0,0,0,0,0,17.92,66.34,80.3,104.02,0,0,34.5,0,6.13,0,1804.16,0,385.15,1804.16,2228.39,2228.39,167.19,185.84,641.6,0,0,0,0,0,0,0,0,0,31.21,0,0,0,318.03,0,0,0,68.15,23.26,0,0,0,9.21,0,0,0,0,0,0,0,0,0,492.85,0,0,0,0,190.9,0,0,0
2000-07-31,0,0,0,21.84,21.84,21.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0,0.96,0,0,0,0,0,0,0,0,0,0,0,1.38,0,1.38,1.38,1.38,1.38,0,0,0,0,0,0,0,0,3.35,3.35,1.42,0,1.42,0,0,0,1.42,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82,29.14,0,0.52,0.52,0.52,0,0.91,1.43,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,0,0,0,7.26,0,0,0,0,0,0,0,6.15,6.15,0,0,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,4.89,8.97,0,0,0,0,0,0,0,0,0,48.39,48.39,0,0,48.39,3.54,0,0,51.93,90.1,0,3.02,3.02,0,0,1.17,0,0,1.39,1.39,0,0,0,0,0,5.58,4.13,9.71,0,0,0,0,99.8,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,1.34,1.34,0,0,0,0,0,0,0,12.15,0,16.18,16.18,0,19.83,0,21.08,0,19.83,19.83,21.08,0,0,0,0,0,21.08,0,0,0,0,1.04,0,0,0,0,67.14,67.14,67.14,67.14,0,89.26,0,0,0,0,0,0,0,0,0,37.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.39,1.27,1.27,0.96,224.53,235.27,0,0,0,290.65,63.61,63.61,0,492.72,0,492.72,492.72,0,0,0,0,0,69.83,0,0,434.06,0,0,0,151.18,151.65,0,0,151.65,151.65,0,0,0,0,151.65,0,0,0,0,856.94,0,0,44.76,0,0,49.5,94.57,155.99,155.99,13.91,209.57,226.16,7.06,223.5,0,0,2.18,0,16.66,0,5.85,0,5.85,0,0,0,0,0,0,18.02,67.12,81.13,104.99,0,0,34.57,0,6.13,0,1810.81,0,396.75,1810.81,2246.61,2246.61,167.54,186.09,637.09,0,0,0,0,0,0,0,0,0,30.13,0,0,0,318.27,0,0,0,64.58,23.32,0,0,0,9.29,0,0,0,0,0,0,0,0,0,518.87,0,0,0,0,182.04,0,0,0
2000-08-31,0,0,0,21.63,21.63,21.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0,0.98,0,0,0,0,0,0,0,0,0,0,0,1.37,0,1.37,1.37,1.37,1.37,0,0,0,0,0,0,0,0,3.19,3.19,1.49,0,1.49,0,0,0,1.49,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,30.01,0,0.56,0.56,0.56,0,0.89,1.45,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36,0,0,0,7.36,0,0,0,0,0,0,0,5.46,5.46,0,0,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,5.17,9.36,0,0,0,0,0,0,0,0,0,48.87,48.87,0,0,48.87,3.55,0,0,52.43,92.86,0,3.61,3.61,0,0,1.17,0,0,1.69,1.69,0,0,0,0,0,6.47,3.88,10.35,0,0,0,0,103.21,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,1.65,1.65,0,0,0,0,0,0,0,12.21,0,15.71,15.71,0,19.37,0,20.63,0,19.37,19.37,20.63,0,0,0,0,0,20.63,0,0,0,0,1.01,0,0,0,0,70.47,70.47,70.47,70.47,0,92.11,0,0,0,0,0,0,0,0,0,37.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.39,1.28,1.28,0.96,223.99,234.58,0,0,0,289.97,63.6,63.6,0,486.38,0,486.38,486.38,0,0,0,0,0,70.34,0,0,423.27,0,0,0,155.21,124.87,0,0,124.87,124.87,0,0,0,0,124.87,0,0,0,0,856.56,0,0,44.97,0,0,49.51,94.55,156.0,156.0,14.01,210.26,226.97,7.09,230.44,0,0,2.18,0,16.67,0,5.76,0,5.76,0,0,0,0,0,0,18.09,67.56,81.44,105.28,0,0,34.61,0,6.12,0,1812.62,0,407.93,1812.62,2259.56,2259.56,167.76,186.18,631.09,0,0,0,0,0,0,0,0,0,28.55,0,0,0,315.01,0,0,0,62.95,23.41,0,0,0,9.4,0,0,0,0,0,0,0,0,0,540.8,0,0,0,0,173.91,0,0,0
2000-09-30,0,0,0,21.68,21.68,21.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0,0.99,0,0,0,0,0,0,0,0,0,0,0,1.37,0,1.37,1.37,1.37,1.37,0,0,0,0,0,0,0,0,2.9,2.9,1.53,0,1.53,0,0,0,1.53,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,31.29,0,0.61,0.61,0.61,0,1.05,1.66,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,7.5,0,0,0,0,0,0,0,4.95,4.95,0,0,12.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,5.36,11.1,0,0,0,0,0,0,0,0,0,49.3,49.3,0,0,49.3,3.54,0,0,52.84,95.32,0,4.04,4.04,0,0,1.16,0,0,1.81,1.81,0,0,0,0,0,7.01,3.78,10.79,0,0,0,0,106.11,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,1.71,1.71,0,0,0,0,0,0,0,12.25,0,15.25,15.25,0,18.91,0,20.08,0,18.91,18.91,20.08,0,0,0,0,0,20.08,0,0,0,0,1.06,0,0,0,0,73.18,73.18,73.18,73.18,0,94.32,0,0,0,0,0,0,0,0,0,37.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4,1.28,1.28,0.96,223.12,233.57,0,0,0,288.97,63.6,63.6,0,502.89,0,502.89,502.89,0,0,0,0,0,70.79,0,0,458.73,0,0,0,157.16,200.31,0,0,200.31,200.31,0,0,0,0,200.31,0,0,0,0,856.01,0,0,45.16,0,0,49.52,94.51,155.99,155.99,14.09,210.85,227.64,7.11,238.57,0,0,2.19,0,16.65,0,5.66,0,5.66,0,0,0,0,0,0,17.93,67.63,81.38,104.97,0,0,34.32,0,6.11,0,1780.04,0,407.17,1780.04,2226.11,2226.11,167.63,185.88,623.94,0,0,0,0,0,0,0,0,0,31.07,0,0,0,310.4,0,0,0,67.29,23.51,0,0,0,9.5,0,0,0,0,0,0,0,0,0,555.5,0,0,0,0,168.14,0,0,0
2000-10-31,0,0,0,21.58,21.58,21.58,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,1.05,0,0,0,0,0,0,0,0,0,0,0,1.37,0,1.37,1.37,1.37,1.37,0,0,0,0,0,0,0,0,2.85,2.85,1.56,0,1.56,0,0,0,1.56,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,32.62,0,0.66,0.66,0.66,0,1.08,1.74,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,5.67,5.67,0,0,13.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,5.44,11.68,0,0,0,0,0,0,0,0,0,49.66,49.66,0,0,49.66,3.51,0,0,53.18,97.23,0,4.21,4.21,0,0,1.16,0,0,1.79,1.79,0,0,0,0,0,7.16,4.95,12.11,0,0,0,0,109.34,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,1.7,1.7,0,0,0,0,0,0,0,12.27,0,14.86,14.86,0,18.6,0,19.68,0,18.6,18.6,19.68,0,0,0,0,0,19.68,0,0,0,0,1.05,0,0,0,0,74.36,74.36,74.36,74.36,0,95.09,0,0,0,0,0,0,0,0,0,38.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4,1.28,1.28,0.96,221.75,232.07,0,0,0,287.47,63.59,63.59,0,521.72,0,521.72,521.72,0,0,0,0,0,71.06,0,0,495.77,0,0,0,157.37,232.8,0,0,232.8,232.8,0,0,0,0,232.8,0,0,0,0,855.24,0,0,45.31,0,0,49.52,94.45,155.95,155.95,14.12,211.24,228.06,7.12,239.21,0,0,2.19,0,14.77,0,5.64,0,5.64,0,0,0,0,0,0,17.7,67.46,81.1,104.44,0,0,33.63,0,6.11,0,1745.5,0,407.47,1745.5,2191.86,2191.86,166.96,185.02,615.36,0,0,0,0,0,0,0,0,0,33.71,0,0,0,310.49,0,0,0,57.34,23.62,0,0,0,9.58,0,0,0,0,0,0,0,0,0,561.23,0,0,0,0,165.42,0,0,0
